epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,550.04,1.86097,1.20075,0.97248,0.90559,0.49131,0.5774,0.25734,2.06259,1.26611,1.0151,0.00084952,0.00084952,0.00084952
78,557.002,1.83319,1.17812,0.96694,0.87867,0.48627,0.55748,0.24946,2.08026,1.3285,1.01546,0.00084754,0.00084754,0.00084754
79,563.95,1.87752,1.20734,0.96762,0.89735,0.4823,0.57292,0.26581,2.05796,1.26356,1.00682,0.00084556,0.00084556,0.00084556
80,570.875,1.83216,1.20205,0.97276,0.80563,0.45112,0.53623,0.23352,2.17251,1.41976,1.04223,0.00084358,0.00084358,0.00084358
81,577.815,1.86732,1.22346,0.96557,0.8774,0.48154,0.5608,0.25807,2.05567,1.30923,1.00797,0.0008416,0.0008416,0.0008416
82,584.735,1.84199,1.19896,0.96655,0.88933,0.49796,0.58207,0.28642,1.9696,1.26379,0.99783,0.00083962,0.00083962,0.00083962
83,592.262,1.81161,1.14293,0.96879,0.89768,0.49521,0.58228,0.27376,2.01875,1.2785,1.00831,0.00083764,0.00083764,0.00083764
84,600.58,1.85123,1.17466,0.9612,0.87469,0.51056,0.58775,0.2772,2.00866,1.27106,1.01216,0.00083566,0.00083566,0.00083566
85,607.5,1.8493,1.18241,0.96551,0.86719,0.49938,0.58762,0.27193,2.06172,1.28891,1.01295,0.00083368,0.00083368,0.00083368
86,614.432,1.82478,1.1429,0.96442,0.87113,0.5095,0.57346,0.26418,2.04768,1.27691,1.01136,0.0008317,0.0008317,0.0008317
87,621.386,1.85363,1.18813,0.97057,0.88154,0.49851,0.5761,0.2705,2.02484,1.26319,1.01131,0.00082972,0.00082972,0.00082972
88,628.324,1.81119,1.17916,0.96886,0.90773,0.51024,0.61195,0.28996,2.00438,1.19742,1.00283,0.00082774,0.00082774,0.00082774
89,635.742,1.84248,1.17114,0.95763,0.86752,0.50975,0.59126,0.2714,2.02533,1.19756,1.00709,0.00082576,0.00082576,0.00082576
90,642.655,1.81284,1.14075,0.96157,0.83683,0.51625,0.59628,0.27893,2.04624,1.23465,1.01242,0.00082378,0.00082378,0.00082378
91,649.6,1.81761,1.16581,0.96057,0.88842,0.50977,0.59966,0.28842,2.01323,1.27772,1.00988,0.0008218,0.0008218,0.0008218
92,656.525,1.81417,1.14491,0.95913,0.90547,0.50999,0.60963,0.27395,2.06819,1.23342,1.01388,0.00081982,0.00081982,0.00081982
93,663.44,1.7691,1.11034,0.95194,0.90475,0.51564,0.60834,0.29354,2.00477,1.21033,1.00435,0.00081784,0.00081784,0.00081784
94,670.892,1.80077,1.12362,0.9573,0.88235,0.51071,0.59706,0.27414,2.06119,1.22189,1.01509,0.00081586,0.00081586,0.00081586
95,677.882,1.82235,1.16644,0.96263,0.83497,0.52,0.61833,0.28775,2.03948,1.22234,1.00663,0.00081388,0.00081388,0.00081388
96,684.82,1.78056,1.11501,0.95354,0.83781,0.52454,0.60977,0.29129,2.02851,1.23067,1.02161,0.0008119,0.0008119,0.0008119
97,691.749,1.78154,1.0993,0.95929,0.8428,0.52447,0.61271,0.28948,1.98756,1.19684,1.00093,0.00080992,0.00080992,0.00080992
98,698.697,1.76595,1.10121,0.94874,0.8799,0.52803,0.62488,0.29629,1.98914,1.18695,0.99369,0.00080794,0.00080794,0.00080794
99,706.141,1.84187,1.16714,0.96629,0.85388,0.51358,0.59164,0.26922,2.07669,1.26035,1.01709,0.00080596,0.00080596,0.00080596
100,713.098,1.78552,1.09695,0.95627,0.86994,0.52445,0.61892,0.28522,2.03059,1.20651,1.00426,0.00080398,0.00080398,0.00080398
101,720.031,1.75328,1.0818,0.94871,0.87884,0.53956,0.64201,0.30754,1.97002,1.19633,0.99739,0.000802,0.000802,0.000802
102,727.486,1.84973,1.1606,0.96168,0.82025,0.51414,0.59422,0.2609,2.0998,1.2718,1.02167,0.00080002,0.00080002,0.00080002
103,734.429,1.77109,1.0979,0.9503,0.84365,0.5214,0.60641,0.2733,2.05409,1.22047,1.0036,0.00079804,0.00079804,0.00079804
104,741.348,1.74292,1.07622,0.94568,0.85992,0.53515,0.60843,0.29704,2.01214,1.22182,1.0105,0.00079606,0.00079606,0.00079606
105,748.274,1.77491,1.10195,0.95437,0.87558,0.53309,0.62892,0.29605,2.04317,1.24185,1.01359,0.00079408,0.00079408,0.00079408
106,755.492,1.78357,1.0887,0.9434,0.84634,0.55445,0.63854,0.2951,2.03676,1.20322,1.00405,0.0007921,0.0007921,0.0007921
107,763.2,1.72429,1.03749,0.95122,0.88186,0.54429,0.65199,0.30383,1.99761,1.16091,0.99883,0.00079012,0.00079012,0.00079012
108,770.162,1.74644,1.05847,0.95248,0.86103,0.5547,0.64937,0.31085,1.99722,1.1804,0.99882,0.00078814,0.00078814,0.00078814
109,777.625,1.75091,1.06646,0.95143,0.85382,0.55152,0.64274,0.30229,2.03707,1.20063,1.00517,0.00078616,0.00078616,0.00078616
110,784.564,1.77917,1.08281,0.95657,0.85651,0.55396,0.65314,0.30587,1.98786,1.19341,0.9914,0.00078418,0.00078418,0.00078418
111,791.557,1.71394,1.04267,0.94336,0.88272,0.55391,0.66277,0.31301,1.98195,1.15013,0.99822,0.0007822,0.0007822,0.0007822
112,799.045,1.77015,1.0927,0.95696,0.87855,0.53991,0.63564,0.28061,2.07251,1.164,1.01243,0.00078022,0.00078022,0.00078022
113,806.018,1.73031,1.04347,0.9438,0.87889,0.54375,0.6518,0.30923,1.98573,1.16142,0.99895,0.00077824,0.00077824,0.00077824
