               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.062978,             0.01205,           0.0058294,             0.82448,             0.52833,             0.59532,             0.26271,             0.05968,           0.0099951,           0.0028982,           0.0052645,           0.0052645,           0.0052645
                 157,            0.067124,            0.012518,           0.0064515,             0.89617,              0.4902,             0.58431,             0.25902,            0.061924,            0.010073,           0.0023764,           0.0052174,           0.0052174,           0.0052174
                 158,            0.067798,            0.012381,           0.0074877,             0.87361,             0.50465,              0.5787,             0.24412,            0.061583,            0.010166,           0.0034955,           0.0051704,           0.0051704,           0.0051704
                 159,            0.068362,            0.013355,           0.0090487,             0.87748,             0.49533,             0.57634,             0.22635,            0.063483,            0.010537,           0.0027204,           0.0051234,           0.0051234,           0.0051234
                 160,            0.068117,            0.012525,           0.0074176,             0.87816,             0.49071,             0.57816,              0.2502,            0.063685,            0.010438,           0.0021436,           0.0050765,           0.0050765,           0.0050765
                 161,            0.067476,            0.012808,           0.0077167,             0.82505,             0.51646,             0.59529,             0.24747,            0.059552,            0.010478,           0.0024791,           0.0050296,           0.0050296,           0.0050296
                 162,            0.069784,             0.01249,           0.0073634,             0.91047,             0.49019,             0.57885,             0.24526,            0.060017,            0.010409,            0.002776,           0.0049828,           0.0049828,           0.0049828
                 163,            0.068612,            0.012891,           0.0080851,             0.81995,             0.48335,             0.57382,             0.23372,            0.062992,            0.010558,           0.0029852,            0.004936,            0.004936,            0.004936
                 164,            0.066018,             0.01294,           0.0065947,             0.88726,             0.49337,             0.59417,             0.25797,            0.061702,            0.010177,           0.0028033,           0.0048893,           0.0048893,           0.0048893
                 165,            0.067277,            0.012429,           0.0074084,             0.86921,             0.51282,             0.60212,             0.25498,             0.06279,            0.010025,           0.0025398,           0.0048426,           0.0048426,           0.0048426
                 166,            0.066291,            0.012249,           0.0063213,             0.88739,             0.50331,             0.61106,             0.26411,            0.063136,           0.0099886,           0.0020303,            0.004796,            0.004796,            0.004796
                 167,            0.067437,            0.012123,           0.0068142,              0.9081,             0.51038,             0.60684,             0.27114,            0.061776,            0.010029,           0.0020524,           0.0047495,           0.0047495,           0.0047495
                 168,            0.064914,            0.012489,           0.0061499,             0.86111,             0.51454,             0.60161,             0.26827,            0.062015,           0.0099431,           0.0020669,           0.0047031,           0.0047031,           0.0047031
                 169,              0.0663,            0.012262,           0.0067151,             0.86064,             0.53648,             0.61991,              0.2754,            0.060325,            0.009768,           0.0019252,           0.0046568,           0.0046568,           0.0046568
                 170,            0.066167,            0.012801,           0.0062863,             0.82392,             0.53707,             0.61627,             0.26196,             0.06048,            0.009784,           0.0020267,           0.0046105,           0.0046105,           0.0046105
                 171,             0.06542,            0.012293,           0.0053233,             0.88495,              0.5193,             0.62365,              0.2736,            0.060352,           0.0098077,           0.0018272,           0.0045644,           0.0045644,           0.0045644
                 172,            0.064479,            0.012261,           0.0058819,             0.82507,             0.54636,             0.61697,             0.27223,            0.060221,           0.0097897,           0.0020661,           0.0045184,           0.0045184,           0.0045184
                 173,            0.064169,            0.012618,           0.0062174,              0.9042,             0.52787,             0.64513,             0.28775,            0.060599,           0.0096018,           0.0020047,           0.0044724,           0.0044724,           0.0044724
                 174,            0.066562,            0.012221,           0.0057589,             0.82158,              0.5186,             0.61344,             0.24589,            0.063401,           0.0099572,            0.001764,           0.0044266,           0.0044266,           0.0044266
                 175,            0.063589,            0.011779,           0.0058998,             0.89776,             0.52427,             0.62154,             0.28388,            0.060949,           0.0096742,            0.001719,           0.0043809,           0.0043809,           0.0043809
                 176,            0.066649,            0.012365,           0.0063778,             0.81934,               0.515,             0.61026,             0.25287,            0.062534,           0.0099852,           0.0020709,           0.0043353,           0.0043353,           0.0043353
                 177,            0.063764,            0.012396,           0.0064768,             0.86065,             0.53855,             0.63395,             0.27898,            0.061317,           0.0096688,           0.0020821,           0.0042899,           0.0042899,           0.0042899
                 178,            0.064882,            0.012337,           0.0054513,             0.83667,             0.55031,              0.6337,             0.27411,            0.061446,            0.009577,           0.0020022,           0.0042445,           0.0042445,           0.0042445
                 179,            0.065141,            0.012423,           0.0058402,              0.8395,             0.54652,             0.62883,             0.26255,             0.06395,           0.0095895,           0.0018688,           0.0041994,           0.0041994,           0.0041994
                 180,            0.061034,            0.012481,           0.0053082,             0.84737,             0.56317,             0.64981,              0.2788,            0.061632,           0.0094238,           0.0017677,           0.0041543,           0.0041543,           0.0041543
                 181,            0.067427,            0.012699,           0.0079185,             0.84619,             0.55528,             0.65005,             0.27641,            0.059968,           0.0095682,           0.0018888,           0.0041094,           0.0041094,           0.0041094
                 182,            0.061746,            0.012446,           0.0058422,             0.84519,             0.54387,             0.65009,              0.2758,            0.060864,           0.0096162,           0.0019437,           0.0040647,           0.0040647,           0.0040647
                 183,            0.064463,            0.012198,           0.0055416,             0.85084,             0.55157,             0.63985,             0.28895,            0.060749,           0.0095114,           0.0019787,           0.0040201,           0.0040201,           0.0040201
                 184,             0.06423,            0.012176,           0.0061811,             0.88984,             0.52522,             0.63046,             0.27506,            0.061469,           0.0093713,            0.001634,           0.0039757,           0.0039757,           0.0039757
                 185,            0.063277,             0.01196,           0.0056889,             0.89311,             0.55813,             0.65486,             0.29346,            0.060501,           0.0093949,           0.0015016,           0.0039314,           0.0039314,           0.0039314
                 186,            0.061735,            0.011838,           0.0054122,             0.86453,             0.56618,             0.66218,             0.28881,            0.059276,           0.0093548,           0.0018054,           0.0038873,           0.0038873,           0.0038873
                 187,            0.061315,            0.012247,           0.0052379,             0.84782,             0.56432,             0.64957,              0.2818,            0.059677,           0.0091954,           0.0016748,           0.0038434,           0.0038434,           0.0038434
                 188,            0.062686,             0.01239,           0.0060185,             0.87163,             0.55562,             0.66933,             0.29075,            0.059893,           0.0094265,           0.0016211,           0.0037997,           0.0037997,           0.0037997
                 189,            0.063262,            0.012867,           0.0057365,             0.87748,             0.56584,             0.65856,             0.28986,            0.059203,           0.0093075,           0.0018615,           0.0037562,           0.0037562,           0.0037562
                 190,            0.064135,            0.011929,           0.0051613,             0.82137,             0.57136,             0.64022,             0.28024,            0.058441,           0.0093551,           0.0017889,           0.0037128,           0.0037128,           0.0037128
                 191,            0.063017,            0.011542,           0.0054577,             0.86168,             0.55812,             0.66188,             0.29037,            0.057558,           0.0093993,           0.0016425,           0.0036697,           0.0036697,           0.0036697
                 192,            0.061501,            0.012333,           0.0056733,             0.83738,             0.57571,             0.67489,             0.30073,            0.055629,           0.0092826,           0.0019527,           0.0036267,           0.0036267,           0.0036267
                 193,            0.062974,             0.01178,           0.0058979,             0.86009,                0.56,             0.65693,             0.28552,            0.059379,           0.0092671,           0.0022014,            0.003584,            0.003584,            0.003584
                 194,            0.060205,             0.01167,           0.0051413,             0.84159,             0.57034,             0.65377,             0.28473,            0.058731,           0.0091766,           0.0020923,           0.0035415,           0.0035415,           0.0035415
                 195,            0.062487,            0.012453,            0.005551,             0.77783,             0.57906,             0.65724,             0.27424,            0.060419,           0.0094548,           0.0018674,           0.0034991,           0.0034991,           0.0034991
                 196,            0.063379,            0.012079,           0.0050511,             0.83873,             0.56923,             0.66829,             0.29506,            0.056772,              0.0093,           0.0016411,            0.003457,            0.003457,            0.003457
                 197,            0.062923,            0.011486,           0.0057689,             0.82997,             0.56639,             0.65089,             0.28522,            0.058293,           0.0094059,           0.0017714,           0.0034152,           0.0034152,           0.0034152
                 198,            0.063375,            0.011676,           0.0055882,              0.8214,             0.55614,             0.64964,             0.28461,             0.05816,           0.0092933,           0.0018544,           0.0033735,           0.0033735,           0.0033735
                 199,            0.060105,            0.012301,           0.0057623,             0.87614,             0.53746,             0.63594,               0.271,            0.059033,           0.0093611,           0.0017912,           0.0033321,           0.0033321,           0.0033321
                 200,            0.060727,             0.01241,            0.005372,             0.86254,             0.56889,             0.65815,             0.28602,            0.058287,           0.0092346,           0.0018826,           0.0032909,           0.0032909,           0.0032909
                 201,            0.062548,            0.011751,           0.0062586,             0.83764,             0.58398,             0.66993,             0.29193,            0.056763,           0.0092206,           0.0018761,             0.00325,             0.00325,             0.00325
                 202,             0.06016,            0.011899,           0.0050839,             0.85487,             0.57059,             0.65227,             0.29082,            0.057551,           0.0091798,           0.0017699,           0.0032093,           0.0032093,           0.0032093
                 203,            0.060237,            0.011988,           0.0054079,             0.88999,             0.55599,             0.67108,             0.29608,            0.058153,           0.0091822,           0.0021771,           0.0031689,           0.0031689,           0.0031689
                 204,            0.060136,            0.011819,           0.0053876,             0.89797,             0.56114,             0.67033,             0.30318,            0.058275,           0.0091227,           0.0019385,           0.0031287,           0.0031287,           0.0031287
                 205,            0.061928,            0.011665,           0.0051647,             0.87255,             0.57331,             0.66605,             0.30018,            0.056587,           0.0091245,           0.0018978,           0.0030888,           0.0030888,           0.0030888
                 206,            0.058991,            0.012053,           0.0050702,                0.87,             0.57041,             0.67063,             0.28744,            0.057343,            0.009251,           0.0018641,           0.0030491,           0.0030491,           0.0030491
                 207,             0.06006,            0.012068,           0.0056905,              0.8672,             0.54789,             0.65631,             0.27158,            0.058933,           0.0091675,           0.0019805,           0.0030097,           0.0030097,           0.0030097
                 208,            0.061854,            0.011237,           0.0046179,              0.8298,              0.5857,             0.68215,              0.2977,            0.055786,           0.0092131,           0.0020432,           0.0029706,           0.0029706,           0.0029706
                 209,            0.058018,            0.011677,            0.004755,             0.88787,             0.57628,             0.68313,             0.30168,            0.054706,            0.009207,           0.0021656,           0.0029318,           0.0029318,           0.0029318
                 210,             0.05944,            0.011169,           0.0044915,             0.88168,             0.57827,             0.69056,             0.30594,             0.05381,           0.0090231,           0.0020144,           0.0028932,           0.0028932,           0.0028932
                 211,            0.062202,            0.011561,           0.0056642,              0.8354,             0.60885,             0.69409,              0.3067,             0.05553,           0.0090255,           0.0016616,            0.002855,            0.002855,            0.002855
                 212,            0.058513,            0.011292,           0.0046934,             0.83978,             0.57974,             0.66464,             0.29781,            0.058157,           0.0090329,           0.0015508,            0.002817,            0.002817,            0.002817
                 213,            0.060537,            0.011126,           0.0049272,             0.84414,             0.60238,             0.70465,             0.29754,            0.054148,           0.0090477,           0.0014529,           0.0027793,           0.0027793,           0.0027793
                 214,            0.059035,            0.011408,           0.0049229,             0.84472,             0.58969,             0.68158,             0.29999,            0.054695,            0.009132,           0.0016734,           0.0027419,           0.0027419,           0.0027419
                 215,            0.059938,             0.01141,           0.0053564,             0.84794,             0.56991,             0.67432,             0.29827,            0.054438,           0.0092002,           0.0016842,           0.0027048,           0.0027048,           0.0027048
                 216,            0.059212,            0.011371,           0.0054524,             0.81501,             0.62014,             0.69765,              0.3061,            0.055648,           0.0091101,            0.001696,           0.0026681,           0.0026681,           0.0026681
                 217,            0.057609,             0.01142,           0.0052146,             0.88342,             0.58668,             0.70829,             0.31462,            0.053927,           0.0090415,           0.0025213,           0.0026316,           0.0026316,           0.0026316
                 218,            0.056553,            0.011709,           0.0046452,             0.87131,              0.6054,             0.72292,             0.31548,            0.054062,           0.0089935,           0.0019797,           0.0025954,           0.0025954,           0.0025954
                 219,            0.057495,            0.011393,           0.0046591,             0.85961,             0.62854,             0.72653,             0.31298,            0.053403,           0.0088489,           0.0015174,           0.0025596,           0.0025596,           0.0025596
                 220,            0.057371,            0.011504,           0.0048611,             0.82208,             0.62257,             0.70436,             0.30608,            0.052495,           0.0089406,           0.0014477,           0.0025241,           0.0025241,           0.0025241
                 221,            0.059285,            0.011496,           0.0054319,             0.81903,             0.64372,             0.72698,             0.33065,            0.050158,            0.008723,           0.0015577,           0.0024889,           0.0024889,           0.0024889
                 222,            0.057042,            0.011541,           0.0050888,             0.82898,             0.64153,             0.72181,             0.31955,            0.051649,           0.0086397,           0.0015518,           0.0024541,           0.0024541,           0.0024541
                 223,            0.057402,            0.011791,           0.0051993,             0.85705,             0.63644,             0.72119,             0.31559,            0.051665,           0.0088317,           0.0018614,           0.0024195,           0.0024195,           0.0024195
                 224,            0.056491,            0.011254,           0.0049877,             0.86716,             0.62406,             0.72032,             0.30943,              0.0508,           0.0089657,           0.0021267,           0.0023854,           0.0023854,           0.0023854
                 225,            0.059981,            0.011654,           0.0047206,             0.85546,              0.6304,             0.71514,             0.31666,            0.050958,           0.0088385,           0.0018663,           0.0023515,           0.0023515,           0.0023515
                 226,            0.058221,            0.011641,           0.0050197,             0.88766,             0.63921,             0.75212,              0.3255,            0.050417,           0.0087435,           0.0016452,            0.002318,            0.002318,            0.002318
                 227,            0.057834,            0.011345,           0.0053563,              0.8683,             0.64683,              0.7554,             0.31591,            0.049454,           0.0087944,           0.0015385,           0.0022849,           0.0022849,           0.0022849
                 228,            0.057081,            0.010898,           0.0046013,             0.87149,             0.62344,             0.73372,             0.30919,            0.052467,           0.0087972,           0.0017284,           0.0022521,           0.0022521,           0.0022521
                 229,            0.054613,            0.011143,           0.0043372,             0.84374,             0.65212,             0.73912,             0.32777,             0.05075,           0.0087015,           0.0016596,           0.0022196,           0.0022196,           0.0022196
                 230,            0.055219,            0.011456,           0.0045685,             0.90003,             0.62456,             0.73705,             0.32692,              0.0507,           0.0087622,           0.0014825,           0.0021876,           0.0021876,           0.0021876
                 231,            0.055116,            0.011154,           0.0047471,             0.87335,             0.63728,             0.73687,              0.3293,            0.052136,           0.0086681,           0.0016866,           0.0021558,           0.0021558,           0.0021558
                 232,            0.056943,            0.011238,           0.0050032,             0.86272,             0.66072,              0.7564,             0.33551,            0.050721,           0.0086249,           0.0018416,           0.0021245,           0.0021245,           0.0021245
                 233,            0.055322,            0.010922,           0.0045002,             0.85363,             0.67392,             0.76339,             0.33805,            0.050036,           0.0086096,           0.0017785,           0.0020935,           0.0020935,           0.0020935
                 234,             0.05134,            0.010966,           0.0037448,             0.84795,             0.66145,             0.74559,             0.33456,            0.050932,           0.0086771,           0.0019282,           0.0020629,           0.0020629,           0.0020629
                 235,            0.057045,            0.011145,           0.0047689,             0.86519,             0.66233,             0.75843,             0.33727,            0.050835,           0.0085832,           0.0014641,           0.0020327,           0.0020327,           0.0020327
                 236,            0.055987,            0.011011,           0.0046032,             0.85892,             0.65892,             0.74942,             0.32769,            0.051135,           0.0085731,           0.0012002,           0.0020028,           0.0020028,           0.0020028
                 237,            0.052908,            0.011146,           0.0046867,             0.88116,             0.67504,             0.76938,             0.33878,            0.051408,           0.0085029,           0.0011705,           0.0019734,           0.0019734,           0.0019734
                 238,            0.052793,            0.010574,           0.0042287,             0.85078,             0.67569,             0.76567,             0.33011,            0.052536,           0.0085206,            0.001142,           0.0019443,           0.0019443,           0.0019443
                 239,            0.055895,            0.011172,           0.0043883,             0.84089,             0.67878,             0.75742,             0.32973,            0.052826,           0.0086029,           0.0011215,           0.0019156,           0.0019156,           0.0019156
                 240,            0.053052,            0.011092,           0.0041709,             0.86048,             0.62677,             0.72737,             0.31178,            0.052166,           0.0087599,           0.0011868,           0.0018873,           0.0018873,           0.0018873
                 241,            0.055882,            0.011253,           0.0039423,             0.85547,             0.66036,             0.75181,             0.33421,            0.050385,           0.0085751,           0.0014376,           0.0018594,           0.0018594,           0.0018594
                 242,            0.055288,            0.011088,           0.0048078,             0.84891,             0.67164,             0.75485,             0.34055,            0.049627,           0.0086142,           0.0014408,           0.0018319,           0.0018319,           0.0018319
                 243,            0.053263,            0.010939,           0.0041756,             0.88284,              0.6577,             0.76629,             0.33515,            0.050845,           0.0085455,           0.0012941,           0.0018048,           0.0018048,           0.0018048
                 244,            0.055451,            0.010761,           0.0047162,              0.8964,             0.66214,             0.76887,             0.33795,            0.051122,           0.0085737,           0.0012557,           0.0017781,           0.0017781,           0.0017781
                 245,            0.054843,            0.011051,           0.0051617,             0.90446,             0.67641,             0.77516,             0.33941,             0.04983,           0.0084981,            0.001312,           0.0017519,           0.0017519,           0.0017519
                 246,            0.054246,             0.01153,            0.004846,             0.87835,             0.67655,             0.76733,             0.34129,            0.049628,           0.0084645,           0.0015096,            0.001726,            0.001726,            0.001726
                 247,            0.055624,            0.010901,           0.0043151,             0.85121,               0.651,             0.73305,             0.30207,            0.051558,           0.0087085,           0.0016248,           0.0017005,           0.0017005,           0.0017005
                 248,            0.054587,            0.010715,           0.0042582,             0.84128,             0.64005,             0.72881,             0.30556,            0.051983,            0.008825,           0.0016422,           0.0016755,           0.0016755,           0.0016755
                 249,            0.053941,            0.011427,           0.0040247,             0.86645,             0.67767,              0.7699,             0.34099,            0.048628,           0.0085074,           0.0016852,           0.0016509,           0.0016509,           0.0016509
                 250,            0.057409,             0.01084,           0.0056039,             0.83445,             0.64303,             0.73402,             0.29408,            0.051603,           0.0088369,           0.0013869,           0.0016267,           0.0016267,           0.0016267
                 251,            0.053183,             0.01151,           0.0045502,             0.84744,             0.67724,             0.76087,             0.33341,            0.048028,             0.00856,           0.0012616,           0.0016029,           0.0016029,           0.0016029
                 252,            0.053119,            0.010892,           0.0040977,             0.84254,             0.67913,             0.75483,              0.3336,            0.048552,            0.008495,           0.0010889,           0.0015795,           0.0015795,           0.0015795
                 253,            0.051991,            0.010738,           0.0040288,              0.8831,             0.68341,              0.7769,             0.34216,            0.047524,           0.0085131,           0.0010969,           0.0015566,           0.0015566,           0.0015566
                 254,            0.051862,            0.011449,           0.0044511,             0.87376,             0.69987,             0.78477,             0.34952,            0.049008,           0.0084132,           0.0011221,           0.0015341,           0.0015341,           0.0015341
                 255,            0.053641,            0.011495,           0.0042653,              0.8605,             0.71027,             0.78955,             0.35178,            0.048313,           0.0083977,            0.001086,           0.0015121,           0.0015121,           0.0015121
                 256,            0.054705,            0.011431,           0.0045023,             0.88055,             0.67918,             0.77136,             0.34691,            0.048842,           0.0084668,           0.0011046,           0.0014905,           0.0014905,           0.0014905
                 257,            0.054993,            0.011056,           0.0044284,             0.86803,             0.67942,              0.7686,             0.34529,             0.04914,           0.0084873,           0.0012695,           0.0014693,           0.0014693,           0.0014693
                 258,            0.053298,             0.01082,           0.0042089,             0.85887,             0.70532,             0.79043,             0.35543,            0.048368,           0.0084381,           0.0012865,           0.0014486,           0.0014486,           0.0014486
                 259,            0.052567,             0.01095,           0.0038319,              0.8712,             0.69236,             0.78759,             0.34897,            0.048988,           0.0083464,           0.0014109,           0.0014283,           0.0014283,           0.0014283
                 260,            0.054668,            0.011142,           0.0045549,             0.85581,             0.70177,             0.78312,             0.34791,            0.049499,           0.0083096,           0.0015464,           0.0014084,           0.0014084,           0.0014084
                 261,            0.054201,            0.010469,           0.0045757,             0.88594,             0.69871,             0.79015,             0.34344,            0.050193,           0.0082791,           0.0015805,            0.001389,            0.001389,            0.001389
                 262,            0.049953,             0.01061,           0.0037028,             0.87105,             0.68228,             0.77199,              0.3389,            0.050134,           0.0083174,           0.0013815,           0.0013701,           0.0013701,           0.0013701
                 263,            0.052438,            0.010934,           0.0041059,             0.85669,             0.70483,             0.78235,             0.33974,            0.049374,           0.0083129,           0.0012388,           0.0013516,           0.0013516,           0.0013516
                 264,            0.053492,            0.011234,           0.0043502,             0.87227,             0.69203,             0.78752,             0.34454,            0.049088,           0.0082428,           0.0012676,           0.0013336,           0.0013336,           0.0013336
                 265,             0.05352,            0.011284,           0.0047227,             0.84013,              0.7054,             0.77405,             0.33962,            0.049984,           0.0083129,           0.0014039,            0.001316,            0.001316,            0.001316
                 266,            0.052016,            0.010462,           0.0041789,             0.86374,             0.70332,             0.79226,             0.34994,             0.04958,           0.0083047,            0.001455,           0.0012989,           0.0012989,           0.0012989
                 267,            0.053128,            0.010704,           0.0047399,             0.87709,             0.72218,             0.80741,             0.35832,            0.048524,           0.0082701,           0.0015338,           0.0012822,           0.0012822,           0.0012822
                 268,            0.056508,            0.010816,           0.0047926,             0.86993,              0.7055,             0.79335,             0.35034,            0.049124,           0.0082875,           0.0015142,            0.001266,            0.001266,            0.001266
                 269,            0.052476,            0.011132,           0.0040291,             0.83858,             0.71709,             0.78333,             0.34217,            0.049122,            0.008261,           0.0015892,           0.0012503,           0.0012503,           0.0012503
                 270,             0.05019,            0.010748,           0.0041019,             0.87994,             0.71533,             0.79764,              0.3476,            0.047648,           0.0082133,           0.0016235,            0.001235,            0.001235,            0.001235
                 271,            0.051099,            0.011405,           0.0038559,              0.8615,             0.67898,               0.769,             0.33806,            0.047709,            0.008316,           0.0015298,           0.0012202,           0.0012202,           0.0012202
                 272,            0.052534,            0.010315,           0.0039951,             0.85277,             0.72712,             0.78748,             0.35638,            0.047422,           0.0082384,           0.0015801,           0.0012059,           0.0012059,           0.0012059
                 273,            0.052559,            0.010558,           0.0040791,             0.86544,             0.70527,              0.7804,             0.34564,            0.048087,           0.0082804,           0.0014353,           0.0011921,           0.0011921,           0.0011921
                 274,            0.052972,             0.01084,           0.0039177,             0.87918,             0.70031,              0.7945,             0.35256,            0.048561,           0.0083072,           0.0013988,           0.0011787,           0.0011787,           0.0011787
                 275,            0.050835,             0.01075,           0.0038812,             0.87976,             0.71869,             0.79943,             0.35643,            0.049645,           0.0082884,           0.0014725,           0.0011658,           0.0011658,           0.0011658
                 276,            0.052965,            0.010662,           0.0039642,             0.88141,             0.71929,             0.80254,             0.35511,            0.048217,           0.0082228,           0.0014804,           0.0011533,           0.0011533,           0.0011533
                 277,            0.049165,             0.01111,           0.0035355,             0.88284,             0.71716,             0.80275,             0.35986,            0.048074,            0.008192,           0.0014209,           0.0011414,           0.0011414,           0.0011414
                 278,            0.051893,            0.010507,           0.0038185,             0.88562,             0.71726,             0.80204,             0.35767,             0.04749,           0.0082396,           0.0014485,           0.0011299,           0.0011299,           0.0011299
                 279,            0.051802,            0.010653,           0.0040424,              0.8897,             0.72136,             0.80749,             0.36208,            0.046518,           0.0082436,           0.0015032,           0.0011189,           0.0011189,           0.0011189
                 280,            0.052708,            0.010666,           0.0044229,             0.88468,             0.70593,             0.79321,             0.34891,            0.047598,           0.0082455,            0.001497,           0.0011084,           0.0011084,           0.0011084
                 281,            0.050404,            0.010722,           0.0035809,             0.86489,              0.6967,             0.77686,             0.33822,            0.048496,           0.0083144,           0.0014713,           0.0010983,           0.0010983,           0.0010983
                 282,            0.051472,            0.011353,           0.0042462,             0.87709,              0.7073,             0.78603,             0.34502,            0.048487,           0.0082881,           0.0015366,           0.0010888,           0.0010888,           0.0010888
                 283,            0.049558,            0.010746,           0.0034395,             0.87355,             0.70103,             0.79473,             0.34706,            0.047315,           0.0082457,           0.0016166,           0.0010797,           0.0010797,           0.0010797
                 284,            0.051283,            0.011054,           0.0046133,             0.89428,             0.69448,             0.80551,             0.36532,            0.045899,           0.0081823,           0.0017914,           0.0010711,           0.0010711,           0.0010711
                 285,             0.05053,            0.010621,           0.0036244,             0.87208,             0.73148,             0.81063,             0.36477,            0.045894,           0.0081684,           0.0017183,            0.001063,            0.001063,            0.001063
                 286,            0.053376,            0.010767,            0.004727,             0.86769,             0.72326,             0.80455,             0.36031,            0.048266,           0.0081946,           0.0016047,           0.0010554,           0.0010554,           0.0010554
                 287,            0.051083,            0.011139,             0.00416,             0.88128,             0.73592,             0.81543,             0.35811,            0.048641,           0.0081838,             0.00149,           0.0010483,           0.0010483,           0.0010483
                 288,            0.051026,            0.010898,           0.0039844,             0.87834,             0.72439,             0.80678,             0.35639,            0.048536,           0.0081931,            0.001438,           0.0010416,           0.0010416,           0.0010416
                 289,            0.053613,            0.011192,           0.0048091,             0.85236,             0.71481,             0.79694,             0.35005,            0.048368,           0.0082506,            0.001494,           0.0010355,           0.0010355,           0.0010355
                 290,            0.050531,             0.01017,           0.0041857,             0.86027,             0.70524,             0.79462,              0.3521,            0.049436,           0.0082219,           0.0014756,           0.0010298,           0.0010298,           0.0010298
                 291,            0.050071,            0.010667,           0.0039578,             0.87622,             0.70167,             0.79267,             0.35162,            0.049882,           0.0081714,           0.0013746,           0.0010247,           0.0010247,           0.0010247
                 292,            0.053019,            0.011256,           0.0045626,             0.86239,             0.69817,             0.79253,             0.34091,            0.048802,           0.0084997,           0.0016963,             0.00102,             0.00102,             0.00102
                 293,            0.053623,             0.01115,           0.0046876,             0.78548,             0.71054,             0.75478,             0.33528,            0.049225,           0.0085793,           0.0018028,           0.0010158,           0.0010158,           0.0010158
                 294,            0.051312,            0.010749,           0.0048582,             0.82502,             0.68589,             0.75604,             0.32901,            0.049064,           0.0086172,           0.0018433,           0.0010121,           0.0010121,           0.0010121
                 295,            0.050432,            0.010477,           0.0038129,             0.87216,             0.68904,             0.78078,             0.34194,            0.048228,           0.0083701,           0.0017534,           0.0010089,           0.0010089,           0.0010089
                 296,            0.052826,            0.011266,           0.0042697,             0.85136,             0.72976,             0.80328,             0.35576,            0.048234,           0.0082724,           0.0016785,           0.0010062,           0.0010062,           0.0010062
                 297,            0.048644,            0.010694,           0.0034316,             0.86274,             0.72909,             0.80487,             0.35955,            0.048626,           0.0082601,           0.0016183,           0.0010039,           0.0010039,           0.0010039
                 298,            0.051705,            0.010954,           0.0043768,             0.86528,             0.74722,             0.82137,             0.37044,             0.04811,           0.0081858,           0.0014902,           0.0010022,           0.0010022,           0.0010022
                 299,            0.050416,            0.010391,           0.0042475,             0.88695,              0.7282,             0.81818,             0.36787,            0.046728,            0.008169,           0.0012862,            0.001001,            0.001001,            0.001001
