epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1454.18,1.79246,1.17265,0.9574,0.91409,0.51601,0.59571,0.27591,2.01399,1.20542,1.00481,0.0008416,0.0008416,0.0008416
82,1471.59,1.79522,1.14146,0.96185,0.90444,0.51149,0.59749,0.27897,1.98328,1.22761,0.9991,0.00083962,0.00083962,0.00083962
83,1488.98,1.74893,1.0976,0.96065,0.90375,0.51445,0.60054,0.26687,2.02612,1.22799,1.01045,0.00083764,0.00083764,0.00083764
84,1506.3,1.78239,1.13165,0.95162,0.90793,0.51129,0.59699,0.29493,1.913,1.194,0.98921,0.00083566,0.00083566,0.00083566
85,1525.06,1.77775,1.12598,0.95325,0.85277,0.47072,0.57347,0.25981,2.04781,1.28391,1.00818,0.00083368,0.00083368,0.00083368
86,1542.36,1.77839,1.11255,0.95914,0.89717,0.513,0.58766,0.27387,2.01362,1.24777,1.00342,0.0008317,0.0008317,0.0008317
87,1559.73,1.76793,1.10811,0.95764,0.91469,0.51228,0.60663,0.28908,1.95918,1.19617,0.99054,0.00082972,0.00082972,0.00082972
88,1577.03,1.76461,1.14105,0.96369,0.941,0.50527,0.60635,0.28407,1.97601,1.18852,1.00106,0.00082774,0.00082774,0.00082774
89,1594.4,1.7628,1.12603,0.94607,0.88824,0.52968,0.61052,0.29164,1.95001,1.20384,0.99205,0.00082576,0.00082576,0.00082576
90,1611.8,1.73294,1.09718,0.95049,0.89594,0.52536,0.60407,0.29092,1.94331,1.19713,0.98564,0.00082378,0.00082378,0.00082378
91,1629.1,1.72983,1.10115,0.94642,0.89533,0.50896,0.60194,0.2779,1.9891,1.22827,0.99684,0.0008218,0.0008218,0.0008218
92,1646.45,1.74157,1.10505,0.95028,0.90037,0.51866,0.60043,0.27102,2.04668,1.22013,1.00619,0.00081982,0.00081982,0.00081982
93,1663.7,1.70302,1.06076,0.94155,0.90946,0.52863,0.61445,0.28416,1.97527,1.16107,0.99639,0.00081784,0.00081784,0.00081784
94,1681.07,1.72497,1.09003,0.95007,0.90453,0.51524,0.59763,0.27205,2.05238,1.20281,1.01277,0.00081586,0.00081586,0.00081586
95,1701.71,1.74878,1.12773,0.95662,0.89165,0.52136,0.61386,0.28962,1.9878,1.19723,1.00163,0.00081388,0.00081388,0.00081388
96,1720.68,1.70285,1.07552,0.94476,0.92153,0.5128,0.62303,0.2971,1.98155,1.1921,1.00192,0.0008119,0.0008119,0.0008119
97,1739.29,1.69764,1.05751,0.94547,0.85891,0.5308,0.60867,0.27873,2.0257,1.16848,1.00257,0.00080992,0.00080992,0.00080992
98,1756.61,1.68416,1.06939,0.93857,0.90107,0.52873,0.61454,0.28729,1.99951,1.19386,1.00108,0.00080794,0.00080794,0.00080794
99,1774.72,1.74871,1.12283,0.95297,0.89313,0.53761,0.60676,0.29317,1.9504,1.20274,0.99441,0.00080596,0.00080596,0.00080596
100,1792.31,1.68888,1.04266,0.94406,0.93871,0.52604,0.62982,0.30371,1.90451,1.17145,0.99007,0.00080398,0.00080398,0.00080398
101,1810.97,1.68915,1.05461,0.94175,0.91322,0.51915,0.61114,0.29568,1.94666,1.18939,0.99193,0.000802,0.000802,0.000802
102,1828.25,1.75875,1.13486,0.94705,0.90017,0.51758,0.59948,0.29087,1.96686,1.18563,1.00215,0.00080002,0.00080002,0.00080002
103,1845.64,1.68603,1.05647,0.94073,0.93981,0.51801,0.60939,0.28362,1.9873,1.17016,0.99765,0.00079804,0.00079804,0.00079804
104,1862.86,1.6815,1.03865,0.9391,0.92892,0.51779,0.62544,0.29558,1.94906,1.16866,0.9935,0.00079606,0.00079606,0.00079606
105,1880.15,1.69466,1.06018,0.9439,0.9269,0.5231,0.61761,0.29781,1.94447,1.17073,0.99811,0.00079408,0.00079408,0.00079408
106,1897.5,1.71247,1.06888,0.93572,0.90908,0.52381,0.6276,0.30126,1.94286,1.19259,0.99524,0.0007921,0.0007921,0.0007921
107,1915.09,1.63328,1.00559,0.93811,0.9147,0.52539,0.62897,0.30619,1.92932,1.17981,0.98727,0.00079012,0.00079012,0.00079012
108,1933.76,1.66225,1.02255,0.94392,0.8991,0.52123,0.61869,0.30726,1.92507,1.17659,0.98597,0.00078814,0.00078814,0.00078814
109,1951.04,1.65404,1.03442,0.93792,0.91384,0.53683,0.62137,0.29928,1.9693,1.14566,0.99388,0.00078616,0.00078616,0.00078616
110,1968.4,1.67561,1.04439,0.9469,0.89277,0.52718,0.61493,0.28784,1.97891,1.17011,0.99448,0.00078418,0.00078418,0.00078418
111,1985.81,1.63611,1.02018,0.93736,0.92379,0.5265,0.61584,0.29103,1.95532,1.16613,0.99155,0.0007822,0.0007822,0.0007822
112,2003.15,1.68687,1.06621,0.94652,0.8841,0.53332,0.62299,0.30008,1.94131,1.16334,0.98772,0.00078022,0.00078022,0.00078022
113,2020.49,1.63191,1.01456,0.9316,0.90004,0.51947,0.61873,0.29634,1.97001,1.21118,0.99311,0.00077824,0.00077824,0.00077824
114,2037.82,1.64583,1.02364,0.94417,0.8995,0.5407,0.64078,0.30666,1.93927,1.15282,0.9895,0.00077626,0.00077626,0.00077626
115,2056.6,1.6231,0.98935,0.92374,0.89537,0.53188,0.62295,0.30297,1.94008,1.16395,0.98797,0.00077428,0.00077428,0.00077428
116,2074,1.62962,1.00883,0.93052,0.90506,0.52458,0.60922,0.27502,2.03603,1.19466,1.01406,0.0007723,0.0007723,0.0007723
117,2091.39,1.66578,1.04277,0.93895,0.90917,0.53683,0.63249,0.30638,1.94379,1.15593,0.99144,0.00077032,0.00077032,0.00077032
118,2108.77,1.60719,0.99826,0.92628,0.91546,0.52802,0.63304,0.3017,1.92666,1.17114,0.98782,0.00076834,0.00076834,0.00076834
119,2126.18,1.63647,1.00637,0.92983,0.91523,0.53407,0.62909,0.30115,1.94663,1.16526,0.99119,0.00076636,0.00076636,0.00076636
120,2143.51,1.59416,0.98745,0.93257,0.92213,0.52434,0.62979,0.30306,1.92894,1.16041,0.99,0.00076438,0.00076438,0.00076438
121,2160.85,1.56574,0.95687,0.91511,0.87665,0.5199,0.59368,0.28884,1.9718,1.20443,1.00268,0.0007624,0.0007624,0.0007624
122,2178.16,1.63409,1.00833,0.92981,0.93738,0.52264,0.62787,0.30381,1.943,1.15998,0.99322,0.00076042,0.00076042,0.00076042
123,2195.56,1.61284,1.0029,0.93737,0.91136,0.52741,0.62553,0.30411,1.92421,1.19897,0.98522,0.00075844,0.00075844,0.00075844
124,2212.99,1.64359,1.03442,0.93981,0.91019,0.52894,0.6307,0.29902,1.97496,1.15486,0.99433,0.00075646,0.00075646,0.00075646
125,2230.36,1.63961,1.01971,0.92852,0.93386,0.52657,0.63782,0.30816,1.9573,1.14243,0.99544,0.00075448,0.00075448,0.00075448
126,2249.13,1.60435,0.97966,0.92643,0.93169,0.5225,0.63587,0.31477,1.89908,1.14687,0.98422,0.0007525,0.0007525,0.0007525
127,2267.93,1.6123,0.99122,0.92617,0.91462,0.5391,0.62293,0.29467,1.96372,1.19897,0.99556,0.00075052,0.00075052,0.00075052
128,2285.25,1.60402,0.98848,0.92758,0.89417,0.54368,0.6456,0.31239,1.94602,1.13413,0.99148,0.00074854,0.00074854,0.00074854
129,2302.63,1.58174,0.98102,0.92857,0.89983,0.53166,0.62576,0.30541,1.95829,1.17178,0.99276,0.00074656,0.00074656,0.00074656
130,2320.04,1.6081,0.99088,0.92693,0.92422,0.53571,0.64529,0.30584,1.95143,1.1211,0.99111,0.00074458,0.00074458,0.00074458
131,2337.41,1.60228,0.9757,0.92783,0.89461,0.5456,0.64426,0.30751,1.95513,1.16005,0.99059,0.0007426,0.0007426,0.0007426
132,2354.79,1.60307,0.97213,0.91524,0.91619,0.51256,0.61362,0.28745,2.00512,1.20847,1.00057,0.00074062,0.00074062,0.00074062
133,2372.03,1.59175,0.97635,0.93065,0.9458,0.52315,0.63453,0.30059,1.97261,1.1946,0.99502,0.00073864,0.00073864,0.00073864
134,2389.42,1.59986,0.99158,0.92668,0.91803,0.52748,0.62896,0.29089,1.99198,1.15698,1.00296,0.00073666,0.00073666,0.00073666
135,2406.8,1.62374,0.98692,0.92646,0.91066,0.54329,0.63937,0.30257,1.93482,1.15784,0.98964,0.00073468,0.00073468,0.00073468
136,2424.15,1.60556,0.99123,0.92782,0.91578,0.5332,0.62685,0.30284,1.97995,1.16379,0.99702,0.0007327,0.0007327,0.0007327
