               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.066783,            0.019956,            0.010156,               0.783,             0.37632,             0.42739,             0.12629,            0.062799,             0.01471,            0.011393,           0.0049982,           0.0049982,           0.0049982
                 153,             0.06713,            0.019954,             0.01003,             0.77626,             0.37542,             0.42997,             0.14192,            0.060949,            0.015134,            0.011767,           0.0049463,           0.0049463,           0.0049463
                 154,            0.066637,            0.019713,           0.0097162,             0.75903,             0.43696,             0.46213,             0.16961,            0.058661,            0.014287,            0.010028,           0.0048945,           0.0048945,           0.0048945
                 155,            0.066464,            0.019469,            0.010622,             0.82445,              0.4554,             0.50838,             0.19713,            0.057286,            0.014645,            0.012739,           0.0048427,           0.0048427,           0.0048427
                 156,            0.065035,            0.020677,            0.010265,             0.81137,             0.42534,             0.48311,             0.17827,            0.057441,            0.014853,            0.011985,           0.0047909,           0.0047909,           0.0047909
                 157,            0.068366,            0.020005,            0.009762,             0.30526,             0.16705,             0.12968,            0.033351,            0.083381,            0.017471,           0.0096343,           0.0047392,           0.0047392,           0.0047392
                 158,             0.06783,            0.019696,           0.0095545,             0.60797,             0.30731,             0.35078,             0.11386,            0.066287,             0.01557,           0.0086861,           0.0046875,           0.0046875,           0.0046875
                 159,            0.064715,            0.020197,           0.0097886,              0.7511,             0.43171,               0.469,             0.15431,              0.0589,            0.014368,            0.010535,           0.0046358,           0.0046358,           0.0046358
                 160,            0.064566,            0.020222,           0.0099621,             0.69521,             0.33603,             0.36225,             0.10179,            0.062083,            0.014938,             0.01035,           0.0045842,           0.0045842,           0.0045842
                 161,            0.066476,            0.019621,           0.0088349,             0.65174,             0.34075,             0.35408,             0.10822,            0.064487,              0.0157,            0.008452,           0.0045326,           0.0045326,           0.0045326
                 162,            0.064132,            0.019657,           0.0085502,             0.76601,              0.4029,             0.44986,             0.15775,            0.059225,            0.014828,            0.010904,           0.0044811,           0.0044811,           0.0044811
                 163,            0.064192,            0.019742,            0.009875,             0.74402,             0.42905,             0.44594,             0.16544,             0.05994,            0.013941,            0.010657,           0.0044296,           0.0044296,           0.0044296
                 164,            0.064461,            0.019782,           0.0090222,             0.78673,             0.44625,             0.48391,             0.17793,            0.057723,            0.014032,           0.0086263,           0.0043782,           0.0043782,           0.0043782
                 165,            0.061515,            0.019429,           0.0081288,             0.82342,             0.45162,             0.50332,             0.19229,            0.056797,            0.013911,           0.0095805,           0.0043269,           0.0043269,           0.0043269
                 166,            0.065491,            0.019521,           0.0096527,             0.69133,             0.34285,             0.36617,             0.10902,            0.063408,            0.015148,            0.016131,           0.0042756,           0.0042756,           0.0042756
                 167,            0.065541,            0.020137,             0.01122,             0.77854,             0.40928,             0.45434,             0.15865,            0.059425,            0.014831,            0.014808,           0.0042245,           0.0042245,           0.0042245
                 168,            0.064668,            0.020266,            0.010348,             0.71387,             0.44617,             0.45631,             0.17145,            0.058505,            0.015421,            0.010116,           0.0041734,           0.0041734,           0.0041734
                 169,            0.063034,            0.019863,            0.010089,             0.79804,             0.44455,             0.49224,             0.18953,            0.056845,             0.01484,            0.009852,           0.0041225,           0.0041225,           0.0041225
                 170,            0.064479,            0.019086,            0.009013,             0.82563,             0.45106,             0.51014,             0.17798,              0.0578,            0.014043,            0.010226,           0.0040716,           0.0040716,           0.0040716
                 171,            0.061687,            0.018974,            0.008681,             0.72474,             0.37408,             0.41689,             0.14343,            0.061685,            0.015096,            0.009954,           0.0040208,           0.0040208,           0.0040208
                 172,            0.060467,            0.018764,           0.0093567,             0.65945,             0.37217,              0.4141,             0.13371,            0.061713,            0.014745,            0.011952,           0.0039702,           0.0039702,           0.0039702
                 173,            0.060086,            0.019386,           0.0097932,             0.83006,             0.47354,             0.55114,             0.21623,            0.053453,            0.013608,           0.0095363,           0.0039197,           0.0039197,           0.0039197
                 174,            0.063438,            0.019477,           0.0081476,             0.82959,             0.47765,              0.5568,             0.21579,            0.053188,            0.013173,           0.0073406,           0.0038693,           0.0038693,           0.0038693
                 175,             0.05964,            0.018753,           0.0082989,             0.87924,             0.49238,             0.58777,             0.22416,            0.053864,            0.013393,            0.008292,            0.003819,            0.003819,            0.003819
                 176,            0.060388,            0.019088,            0.007901,             0.81182,             0.44454,             0.53356,             0.19244,            0.056089,            0.013878,            0.007969,           0.0037688,           0.0037688,           0.0037688
                 177,            0.061999,            0.019523,           0.0085965,             0.85004,             0.46222,             0.56199,             0.21408,            0.054432,            0.013387,           0.0076073,           0.0037188,           0.0037188,           0.0037188
                 178,            0.061726,            0.019129,           0.0094111,             0.81711,             0.50063,             0.57774,             0.22123,             0.05315,            0.013533,            0.010202,            0.003669,            0.003669,            0.003669
                 179,              0.0584,            0.018465,            0.009019,             0.77858,             0.45563,             0.50266,             0.18012,            0.056511,            0.014232,            0.010695,           0.0036193,           0.0036193,           0.0036193
                 180,            0.059518,            0.018505,           0.0082438,             0.87989,             0.47309,             0.57359,             0.21463,            0.053406,            0.013408,           0.0099603,           0.0035697,           0.0035697,           0.0035697
                 181,            0.060229,            0.018632,           0.0075519,             0.84987,             0.49264,             0.57895,             0.23562,            0.053071,            0.013455,           0.0076001,           0.0035204,           0.0035204,           0.0035204
                 182,            0.058238,            0.019047,           0.0077697,             0.72389,             0.46839,             0.50561,             0.17387,             0.05646,            0.014076,           0.0077726,           0.0034712,           0.0034712,           0.0034712
                 183,            0.056852,            0.018293,           0.0079626,             0.86113,              0.5048,             0.60048,             0.23586,            0.051879,            0.013129,           0.0082568,           0.0034221,           0.0034221,           0.0034221
                 184,             0.05749,            0.018493,           0.0077664,             0.83645,             0.53629,             0.62396,             0.23432,            0.052323,             0.01273,           0.0070474,           0.0033732,           0.0033732,           0.0033732
                 185,            0.058686,            0.019016,           0.0076586,             0.84177,             0.46089,             0.56337,             0.19338,            0.054458,            0.013239,           0.0083342,           0.0033246,           0.0033246,           0.0033246
                 186,            0.057993,            0.018623,           0.0078907,             0.79258,             0.52166,             0.58911,              0.2102,            0.052338,            0.012723,            0.005749,           0.0032761,           0.0032761,           0.0032761
                 187,            0.056695,            0.018701,           0.0078017,             0.85861,             0.52661,             0.63325,             0.25646,            0.049636,            0.012656,           0.0057362,           0.0032278,           0.0032278,           0.0032278
                 188,            0.056364,            0.018468,           0.0073668,             0.87922,             0.50516,             0.61872,             0.24093,            0.050882,             0.01293,           0.0071019,           0.0031797,           0.0031797,           0.0031797
                 189,            0.057879,            0.018384,           0.0077852,             0.81187,             0.52462,             0.62304,             0.24606,            0.050933,            0.012844,           0.0063667,           0.0031318,           0.0031318,           0.0031318
                 190,            0.057344,            0.018487,            0.007242,             0.80483,             0.52482,              0.6167,             0.23001,            0.050858,            0.012651,           0.0065478,           0.0030841,           0.0030841,           0.0030841
                 191,            0.056511,             0.01821,           0.0070061,             0.83863,             0.53065,             0.62927,             0.24264,            0.050507,            0.012626,           0.0067204,           0.0030367,           0.0030367,           0.0030367
                 192,            0.057832,            0.018423,           0.0070967,             0.82412,             0.52931,             0.61592,             0.22269,            0.051859,            0.012808,           0.0076434,           0.0029894,           0.0029894,           0.0029894
                 193,            0.057341,            0.018537,           0.0071239,              0.7816,             0.55536,              0.6324,             0.23977,            0.050953,            0.012834,           0.0077904,           0.0029424,           0.0029424,           0.0029424
                 194,            0.056582,            0.018187,           0.0073608,             0.79539,             0.54446,             0.61504,             0.24283,            0.051854,            0.013036,           0.0080312,           0.0028956,           0.0028956,           0.0028956
                 195,            0.055737,            0.017989,           0.0070856,             0.80558,             0.52202,             0.60323,             0.24592,            0.050694,            0.012695,           0.0071022,           0.0028491,           0.0028491,           0.0028491
                 196,            0.057995,            0.018279,           0.0067052,             0.76788,             0.52811,             0.60522,             0.25184,            0.050538,            0.013213,           0.0082427,           0.0028027,           0.0028027,           0.0028027
                 197,            0.053431,            0.018179,           0.0067739,             0.89683,             0.51475,             0.63049,             0.26639,            0.051171,            0.013358,           0.0094846,           0.0027567,           0.0027567,           0.0027567
                 198,            0.055715,            0.018003,           0.0072565,             0.75641,             0.51118,             0.58557,             0.22501,            0.051737,             0.01382,           0.0076119,           0.0027109,           0.0027109,           0.0027109
                 199,            0.055627,            0.017916,           0.0068377,             0.80109,             0.46269,             0.55084,             0.19529,            0.054228,            0.013838,           0.0075859,           0.0026653,           0.0026653,           0.0026653
                 200,            0.056497,            0.017702,           0.0070316,             0.83331,             0.55101,             0.64548,             0.25924,            0.050286,            0.012715,           0.0070745,             0.00262,             0.00262,             0.00262
                 201,            0.055418,            0.017786,           0.0064941,             0.88822,             0.52408,             0.63785,             0.25646,            0.050454,            0.012947,           0.0083692,            0.002575,            0.002575,            0.002575
                 202,            0.055648,            0.018243,           0.0067225,             0.78488,             0.51775,             0.60192,              0.2379,            0.051518,            0.012841,           0.0075029,           0.0025302,           0.0025302,           0.0025302
                 203,            0.055234,            0.018568,           0.0068626,             0.83375,             0.54005,             0.63569,             0.25474,             0.05116,            0.012441,           0.0055995,           0.0024858,           0.0024858,           0.0024858
                 204,            0.054893,             0.01781,           0.0067202,             0.80149,             0.53547,             0.62667,             0.24111,            0.051487,            0.012755,           0.0061529,           0.0024416,           0.0024416,           0.0024416
                 205,            0.053202,            0.017602,           0.0065474,             0.85124,             0.54554,             0.64633,             0.25753,            0.049612,            0.012409,           0.0071283,           0.0023977,           0.0023977,           0.0023977
                 206,            0.053778,            0.017809,           0.0064175,             0.78843,             0.53047,             0.61028,             0.22582,            0.050398,            0.012523,           0.0069692,            0.002354,            0.002354,            0.002354
                 207,            0.053727,            0.018045,           0.0072689,             0.84012,             0.54332,             0.63357,             0.25946,            0.049972,             0.01237,           0.0063279,           0.0023107,           0.0023107,           0.0023107
                 208,            0.053987,            0.017762,           0.0068513,             0.82826,             0.58474,             0.66289,             0.26398,            0.049429,            0.012302,           0.0053681,           0.0022677,           0.0022677,           0.0022677
                 209,            0.054712,            0.017346,           0.0066411,             0.86218,             0.54171,             0.65474,             0.27317,            0.049252,            0.012351,           0.0059034,            0.002225,            0.002225,            0.002225
                 210,            0.056389,            0.017898,           0.0082347,              0.8352,             0.57285,             0.67377,             0.26932,            0.048368,            0.012564,           0.0054076,           0.0021826,           0.0021826,           0.0021826
                 211,            0.054951,            0.017598,           0.0075394,             0.83254,             0.58226,             0.68254,             0.26934,            0.048773,            0.012544,           0.0062814,           0.0021405,           0.0021405,           0.0021405
                 212,            0.052934,            0.017758,           0.0069494,             0.77894,             0.56802,             0.64885,             0.25461,            0.051375,            0.012598,           0.0086277,           0.0020987,           0.0020987,           0.0020987
                 213,            0.055212,            0.017885,           0.0083786,               0.824,             0.55427,             0.62506,             0.25201,            0.051815,            0.012909,             0.01596,           0.0020572,           0.0020572,           0.0020572
                 214,            0.053985,            0.018351,           0.0091368,              0.7753,              0.5567,             0.61612,              0.2226,            0.053742,            0.013124,           0.0080258,           0.0020161,           0.0020161,           0.0020161
                 215,            0.053914,            0.017839,           0.0075672,              0.7795,             0.52173,             0.57637,             0.19835,            0.055232,              0.0136,           0.0065548,           0.0019753,           0.0019753,           0.0019753
                 216,            0.052536,            0.018123,           0.0072187,             0.82486,             0.53751,             0.60389,             0.25629,            0.052348,            0.012738,           0.0052951,           0.0019349,           0.0019349,           0.0019349
                 217,            0.056015,            0.017691,           0.0077289,             0.77617,             0.54492,             0.60073,             0.22504,              0.0534,            0.012927,           0.0053555,           0.0018948,           0.0018948,           0.0018948
                 218,            0.052619,            0.017618,           0.0069772,             0.82217,             0.52337,             0.59816,             0.24633,            0.050705,            0.012643,           0.0080576,            0.001855,            0.001855,            0.001855
                 219,            0.052769,            0.017495,           0.0072034,             0.82199,               0.526,             0.59595,             0.22875,            0.051707,            0.012666,            0.007891,           0.0018156,           0.0018156,           0.0018156
                 220,            0.053875,             0.01758,           0.0066163,             0.80588,             0.50659,             0.57403,              0.2334,            0.052367,            0.012541,           0.0060244,           0.0017765,           0.0017765,           0.0017765
                 221,            0.053167,            0.017426,           0.0073704,             0.70904,             0.48253,              0.5182,             0.15999,            0.057523,            0.013457,           0.0063193,           0.0017378,           0.0017378,           0.0017378
                 222,            0.050949,            0.017411,           0.0066414,             0.77748,             0.55387,             0.62325,             0.25156,            0.050546,             0.01223,           0.0065407,           0.0016995,           0.0016995,           0.0016995
                 223,            0.051265,            0.017708,           0.0068022,             0.82317,             0.58546,             0.66622,              0.2742,            0.047441,            0.012177,           0.0065243,           0.0016615,           0.0016615,           0.0016615
                 224,            0.052405,            0.017982,           0.0066519,             0.82131,             0.59313,             0.67819,             0.27758,            0.048249,            0.012156,           0.0072929,           0.0016239,           0.0016239,           0.0016239
                 225,            0.050541,            0.017205,           0.0064083,             0.82231,             0.54445,             0.64093,             0.23815,            0.050032,            0.012033,           0.0070794,           0.0015867,           0.0015867,           0.0015867
                 226,            0.052834,            0.016872,           0.0068171,             0.80244,             0.56016,             0.63454,             0.25094,            0.049179,            0.011908,           0.0065214,           0.0015498,           0.0015498,           0.0015498
                 227,            0.050594,            0.017185,            0.006572,             0.81669,              0.5775,             0.66433,             0.27383,            0.048736,            0.011905,           0.0060992,           0.0015134,           0.0015134,           0.0015134
                 228,            0.050404,            0.016956,           0.0063593,             0.80878,              0.5864,             0.66251,             0.27477,            0.049915,            0.011951,           0.0054129,           0.0014773,           0.0014773,           0.0014773
                 229,            0.052663,            0.017582,           0.0067262,             0.82425,              0.6149,             0.68482,             0.28226,             0.04875,            0.011746,           0.0053098,           0.0014416,           0.0014416,           0.0014416
                 230,            0.051442,            0.017023,           0.0062327,             0.81588,             0.62779,             0.70138,             0.29677,            0.047834,            0.011719,           0.0053826,           0.0014063,           0.0014063,           0.0014063
                 231,            0.050704,            0.016402,            0.006188,             0.84309,             0.62423,             0.71747,              0.2928,            0.046605,            0.011741,           0.0049906,           0.0013714,           0.0013714,           0.0013714
                 232,            0.051307,            0.017472,            0.006073,             0.80078,             0.60418,             0.67971,             0.24753,            0.049296,            0.012148,           0.0052589,            0.001337,            0.001337,            0.001337
                 233,            0.049482,            0.016982,           0.0058389,             0.85121,             0.60543,             0.70649,              0.2875,            0.047553,            0.011768,           0.0050506,           0.0013029,           0.0013029,           0.0013029
                 234,            0.051986,            0.016834,           0.0061129,             0.80114,             0.61633,             0.68629,             0.28731,            0.047067,             0.01198,           0.0052485,           0.0012692,           0.0012692,           0.0012692
                 235,            0.050612,            0.017263,           0.0061473,             0.82484,             0.62079,             0.70874,             0.30736,            0.046202,             0.01166,           0.0050153,            0.001236,            0.001236,            0.001236
                 236,            0.049583,             0.01703,           0.0062466,             0.86455,             0.59787,             0.70328,             0.30583,            0.046014,            0.011757,            0.005128,           0.0012031,           0.0012031,           0.0012031
                 237,            0.051032,            0.017498,           0.0064118,             0.81575,             0.62901,             0.70393,             0.30083,            0.046776,            0.011704,           0.0052037,           0.0011707,           0.0011707,           0.0011707
                 238,            0.048852,            0.017255,           0.0062444,             0.84002,             0.58651,             0.66893,             0.28461,            0.048231,            0.011783,           0.0055555,           0.0011387,           0.0011387,           0.0011387
                 239,            0.048925,            0.017351,           0.0059442,             0.82049,             0.63648,              0.7032,             0.29527,            0.047335,            0.011651,           0.0059684,           0.0011072,           0.0011072,           0.0011072
                 240,            0.048151,            0.016855,           0.0070736,             0.83172,             0.61764,             0.69356,             0.28981,            0.047399,            0.011577,           0.0064705,           0.0010761,           0.0010761,           0.0010761
                 241,            0.049415,            0.017178,           0.0059391,             0.85747,             0.64241,             0.72871,             0.30377,            0.045918,            0.011587,           0.0062991,           0.0010454,           0.0010454,           0.0010454
                 242,            0.047596,            0.016748,           0.0059783,             0.84121,             0.64137,             0.72177,             0.29622,            0.046318,            0.011598,           0.0061208,           0.0010151,           0.0010151,           0.0010151
                 243,            0.048101,            0.016575,           0.0061457,             0.83207,             0.60821,             0.68738,             0.26693,            0.048278,            0.011797,           0.0062102,          0.00098531,          0.00098531,          0.00098531
                 244,            0.046138,            0.016917,           0.0060328,             0.84629,             0.62152,             0.70806,             0.29453,            0.046053,            0.011702,           0.0062219,          0.00095595,          0.00095595,          0.00095595
                 245,            0.048033,            0.017096,           0.0064349,             0.84794,             0.61134,             0.70371,             0.30022,            0.046175,            0.011617,           0.0060077,          0.00092704,          0.00092704,          0.00092704
                 246,            0.048534,            0.016591,           0.0059387,             0.84821,             0.60671,             0.71022,             0.29375,            0.047283,            0.011664,           0.0059001,          0.00089858,          0.00089858,          0.00089858
                 247,            0.047237,            0.016602,           0.0058299,             0.81986,             0.61601,             0.69764,             0.29614,            0.047017,            0.011472,           0.0061741,          0.00087058,          0.00087058,          0.00087058
                 248,            0.047442,            0.017208,            0.005936,             0.83065,             0.61258,             0.69849,             0.29027,            0.046827,            0.011477,           0.0061581,          0.00084303,          0.00084303,          0.00084303
                 249,            0.049194,            0.016823,           0.0062816,             0.86644,             0.65042,             0.73799,             0.30566,            0.046001,            0.011581,           0.0052328,          0.00081595,          0.00081595,          0.00081595
                 250,            0.047522,            0.016832,           0.0054521,             0.83708,             0.63366,             0.71855,              0.2991,            0.046468,            0.011431,           0.0055688,          0.00078933,          0.00078933,          0.00078933
                 251,            0.047148,              0.0168,           0.0058927,             0.85019,              0.6528,              0.7396,             0.30536,            0.045356,            0.011445,           0.0061741,          0.00076317,          0.00076317,          0.00076317
                 252,            0.046405,             0.01676,           0.0058818,             0.84135,             0.63664,             0.72384,             0.29772,            0.046992,            0.011445,           0.0065283,          0.00073749,          0.00073749,          0.00073749
                 253,            0.049755,            0.017038,           0.0063122,             0.85065,             0.62524,             0.71533,             0.30159,            0.045912,            0.011562,            0.006502,          0.00071228,          0.00071228,          0.00071228
                 254,            0.045835,            0.016393,            0.005914,             0.85006,             0.64935,             0.73024,             0.30948,            0.045418,            0.011562,           0.0061822,          0.00068755,          0.00068755,          0.00068755
                 255,            0.046962,            0.016728,           0.0064155,             0.84165,             0.66436,             0.74032,             0.31689,            0.045078,            0.011594,           0.0057191,          0.00066329,          0.00066329,          0.00066329
                 256,            0.046993,             0.01705,            0.006328,             0.86819,             0.64578,             0.74221,             0.31332,            0.044818,            0.011522,           0.0057456,          0.00063952,          0.00063952,          0.00063952
                 257,            0.046044,            0.016698,           0.0055444,             0.84768,             0.63519,             0.72582,             0.31428,            0.045238,            0.011485,           0.0058714,          0.00061623,          0.00061623,          0.00061623
                 258,            0.046569,            0.016422,           0.0056077,             0.84407,             0.63491,             0.72971,             0.31873,            0.045394,             0.01148,           0.0054321,          0.00059342,          0.00059342,          0.00059342
                 259,            0.046336,            0.016642,            0.005944,             0.79116,             0.66784,             0.72272,             0.30811,            0.045817,            0.011516,           0.0051647,          0.00057111,          0.00057111,          0.00057111
                 260,            0.045825,            0.016696,           0.0056351,             0.81939,             0.66273,             0.72708,             0.31151,            0.045815,            0.011513,           0.0047624,          0.00054928,          0.00054928,          0.00054928
                 261,            0.047484,            0.016323,           0.0058367,             0.83019,             0.66919,             0.74159,             0.31817,            0.045018,             0.01144,           0.0047105,          0.00052795,          0.00052795,          0.00052795
                 262,            0.046456,            0.016303,           0.0057867,             0.81868,             0.66574,             0.72796,             0.31284,            0.045591,            0.011349,           0.0052191,          0.00050711,          0.00050711,          0.00050711
                 263,             0.04428,             0.01676,           0.0056503,             0.79941,             0.64017,             0.70277,             0.29495,            0.047187,            0.011382,           0.0060626,          0.00048678,          0.00048678,          0.00048678
                 264,            0.046913,            0.016527,            0.005673,             0.83047,             0.64603,             0.72692,             0.31249,            0.046032,            0.011312,           0.0062723,          0.00046694,          0.00046694,          0.00046694
                 265,            0.046992,            0.016312,           0.0057632,             0.84192,             0.66342,             0.74948,             0.32167,            0.045057,            0.011252,           0.0060455,          0.00044761,          0.00044761,          0.00044761
                 266,            0.045305,            0.016416,           0.0054681,             0.85413,             0.65233,             0.74483,             0.32064,            0.044792,            0.011245,           0.0059139,          0.00042878,          0.00042878,          0.00042878
                 267,            0.045206,            0.016459,           0.0056052,             0.82563,             0.66951,             0.73823,             0.29937,            0.045315,            0.011258,           0.0058148,          0.00041045,          0.00041045,          0.00041045
                 268,            0.045957,            0.016257,           0.0057981,              0.8334,             0.65834,             0.72784,             0.30476,            0.045437,            0.011273,           0.0056604,          0.00039264,          0.00039264,          0.00039264
                 269,            0.044437,            0.016655,           0.0061186,               0.814,             0.65863,             0.72226,             0.28832,            0.045758,            0.011303,            0.005391,          0.00037534,          0.00037534,          0.00037534
                 270,            0.045577,            0.016413,            0.005732,             0.81517,             0.68562,             0.74455,             0.31566,             0.04441,            0.011276,           0.0052816,          0.00035855,          0.00035855,          0.00035855
                 271,            0.044869,             0.01634,           0.0055005,             0.81992,             0.66395,             0.73413,             0.30644,            0.045406,            0.011263,           0.0054116,          0.00034227,          0.00034227,          0.00034227
                 272,            0.043802,            0.016066,           0.0057739,             0.82241,             0.65158,             0.72872,             0.30331,            0.045381,            0.011233,           0.0055026,          0.00032651,          0.00032651,          0.00032651
                 273,            0.044795,            0.016192,           0.0058304,             0.86177,             0.65603,             0.74955,             0.31408,            0.044455,            0.011244,            0.005549,          0.00031127,          0.00031127,          0.00031127
                 274,            0.043698,            0.016484,           0.0055787,             0.84608,             0.66553,             0.74531,             0.31946,            0.044394,            0.011203,           0.0056697,          0.00029655,          0.00029655,          0.00029655
                 275,            0.045799,            0.016035,            0.005507,             0.86155,             0.67496,             0.75452,              0.3214,            0.044203,            0.011185,           0.0058769,          0.00028235,          0.00028235,          0.00028235
                 276,            0.043667,            0.016446,           0.0056279,             0.83099,             0.69826,             0.75499,             0.32052,            0.044278,            0.011221,           0.0060443,          0.00026867,          0.00026867,          0.00026867
                 277,            0.046876,            0.016143,           0.0060028,             0.83322,              0.6678,             0.73618,             0.30098,            0.045606,            0.011245,           0.0059995,          0.00025551,          0.00025551,          0.00025551
                 278,             0.04487,            0.015877,           0.0058946,              0.8208,             0.66994,             0.73312,             0.30779,            0.045118,            0.011275,           0.0062545,          0.00024289,          0.00024289,          0.00024289
                 279,            0.043873,            0.016567,           0.0055311,              0.8243,             0.65381,             0.72294,             0.29106,            0.046365,            0.011225,           0.0065851,          0.00023078,          0.00023078,          0.00023078
                 280,            0.043533,            0.016485,           0.0056368,             0.83505,             0.67305,             0.74208,             0.31321,            0.045105,            0.011185,           0.0064349,          0.00021921,          0.00021921,          0.00021921
                 281,            0.046111,            0.015832,           0.0054781,             0.83851,             0.68787,             0.75212,             0.32261,            0.044171,            0.011171,           0.0062905,          0.00020817,          0.00020817,          0.00020817
                 282,            0.044498,            0.016139,           0.0055519,             0.85418,             0.67783,             0.75776,              0.3221,            0.044271,            0.011183,           0.0061364,          0.00019766,          0.00019766,          0.00019766
                 283,             0.04372,            0.016472,            0.005621,             0.82611,               0.692,             0.75136,             0.32005,            0.044752,            0.011158,           0.0061641,          0.00018768,          0.00018768,          0.00018768
                 284,            0.045016,            0.016624,           0.0060748,             0.80651,             0.67956,             0.73505,             0.31266,            0.045132,            0.011166,           0.0061206,          0.00017823,          0.00017823,          0.00017823
                 285,            0.043728,            0.016551,            0.005526,             0.80486,             0.68452,             0.74585,              0.3228,            0.044655,            0.011187,           0.0059656,          0.00016932,          0.00016932,          0.00016932
                 286,            0.042548,            0.015781,           0.0058062,             0.79519,             0.67236,             0.73175,              0.3151,            0.045215,            0.011227,           0.0058719,          0.00016094,          0.00016094,          0.00016094
                 287,             0.04365,            0.016322,           0.0055592,             0.82079,             0.67565,             0.74432,             0.31895,            0.044654,            0.011256,           0.0057629,           0.0001531,           0.0001531,           0.0001531
                 288,            0.043095,            0.016268,           0.0054171,             0.81498,             0.68728,             0.75321,             0.32147,            0.044474,            0.011239,           0.0056602,           0.0001458,           0.0001458,           0.0001458
                 289,            0.043413,            0.016196,            0.005847,             0.82101,             0.68169,             0.74747,             0.31776,            0.044866,            0.011217,           0.0056451,          0.00013903,          0.00013903,          0.00013903
                 290,            0.043707,            0.016626,            0.005744,             0.82252,             0.68886,             0.74988,             0.31944,            0.044536,            0.011205,           0.0057909,           0.0001328,           0.0001328,           0.0001328
                 291,            0.043058,            0.015863,           0.0056772,             0.84399,             0.69153,             0.76512,             0.33009,            0.043718,            0.011192,            0.005876,          0.00012712,          0.00012712,          0.00012712
                 292,            0.045189,             0.01645,           0.0056506,             0.86017,             0.68528,             0.76711,             0.32315,            0.043997,            0.011202,           0.0058782,          0.00012197,          0.00012197,          0.00012197
                 293,            0.041882,            0.016706,           0.0054215,             0.83597,             0.68692,             0.76183,              0.3182,            0.044377,            0.011189,           0.0058614,          0.00011736,          0.00011736,          0.00011736
                 294,            0.045201,            0.016477,           0.0059693,             0.81737,             0.68471,             0.75088,             0.31353,            0.044609,            0.011206,           0.0059092,          0.00011329,          0.00011329,          0.00011329
                 295,             0.04287,            0.016555,           0.0057025,             0.85724,             0.67085,             0.75455,             0.31859,            0.044249,            0.011193,           0.0059221,          0.00010977,          0.00010977,          0.00010977
                 296,            0.043963,            0.016289,           0.0054439,             0.86405,             0.67619,             0.75993,             0.32296,             0.04406,            0.011186,           0.0059301,          0.00010678,          0.00010678,          0.00010678
                 297,            0.042602,            0.016934,           0.0054933,             0.85618,             0.67192,              0.7474,             0.31228,            0.044623,            0.011186,           0.0059659,          0.00010434,          0.00010434,          0.00010434
                 298,            0.042806,            0.016272,           0.0052909,             0.85228,             0.67034,             0.74675,             0.31736,            0.044643,            0.011172,           0.0059191,          0.00010244,          0.00010244,          0.00010244
                 299,             0.04315,            0.015989,           0.0057034,             0.85805,             0.67316,             0.75398,             0.31619,             0.04433,            0.011159,           0.0058243,          0.00010109,          0.00010109,          0.00010109
