epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1139.24,1.79896,1.15146,0.95389,0.89004,0.50689,0.58812,0.27486,2.02658,1.22097,1.00921,0.00083566,0.00083566,0.00083566
85,1152.58,1.79384,1.14683,0.953,0.92532,0.52109,0.61953,0.29312,1.95708,1.20069,0.99689,0.00083368,0.00083368,0.00083368
86,1167.03,1.76643,1.11701,0.95546,0.85868,0.51077,0.58175,0.26236,2.06529,1.28177,1.01247,0.0008317,0.0008317,0.0008317
87,1180.32,1.80777,1.14896,0.96117,0.8918,0.51078,0.59132,0.2826,1.94989,1.22127,0.99586,0.00082972,0.00082972,0.00082972
88,1193.63,1.78622,1.14858,0.96527,0.89332,0.49711,0.58965,0.29021,1.95609,1.21852,0.99297,0.00082774,0.00082774,0.00082774
89,1206.88,1.79954,1.13924,0.95323,0.90714,0.50789,0.59601,0.28534,1.96443,1.21849,0.99643,0.00082576,0.00082576,0.00082576
90,1220.22,1.77122,1.11464,0.95413,0.86174,0.52575,0.60393,0.29071,1.98342,1.18538,0.99979,0.00082378,0.00082378,0.00082378
91,1233.55,1.75109,1.11394,0.94932,0.9108,0.50556,0.58961,0.27933,2.00418,1.24459,1.00405,0.0008218,0.0008218,0.0008218
92,1246.85,1.76661,1.09319,0.95207,0.90825,0.49907,0.59109,0.27366,2.03105,1.22102,1.00879,0.00081982,0.00081982,0.00081982
93,1260.11,1.70648,1.0616,0.94154,0.90071,0.51106,0.58395,0.26773,2.03905,1.20179,1.00628,0.00081784,0.00081784,0.00081784
94,1273.41,1.75826,1.10476,0.9558,0.93108,0.50523,0.59372,0.27181,2.03112,1.21173,1.0088,0.00081586,0.00081586,0.00081586
95,1286.71,1.77859,1.12608,0.95727,0.93976,0.50979,0.59451,0.28894,1.959,1.2323,0.9909,0.00081388,0.00081388,0.00081388
96,1300.01,1.75625,1.09804,0.9497,0.91807,0.51055,0.60095,0.28393,1.98615,1.19041,1.00465,0.0008119,0.0008119,0.0008119
97,1313.27,1.73886,1.07534,0.95418,0.86917,0.52333,0.60246,0.27424,2.02998,1.18174,1.0018,0.00080992,0.00080992,0.00080992
98,1326.58,1.72423,1.07678,0.9432,0.92767,0.49881,0.59363,0.2821,1.99772,1.21791,0.99695,0.00080794,0.00080794,0.00080794
99,1339.91,1.80545,1.1293,0.96155,0.86318,0.47624,0.57808,0.27168,2.01631,1.32159,1.0106,0.00080596,0.00080596,0.00080596
100,1353.22,1.72028,1.06255,0.94718,0.93386,0.51362,0.61289,0.29067,1.96381,1.18429,0.98817,0.00080398,0.00080398,0.00080398
101,1366.54,1.7104,1.07323,0.94103,0.90479,0.50899,0.60962,0.28469,1.99485,1.1918,0.99618,0.000802,0.000802,0.000802
102,1379.84,1.78906,1.14158,0.95051,0.92968,0.51599,0.61055,0.28583,2.02021,1.18304,1.00145,0.00080002,0.00080002,0.00080002
103,1393.19,1.73295,1.07642,0.94808,0.93795,0.50621,0.60701,0.28258,2.01318,1.20526,1.00149,0.00079804,0.00079804,0.00079804
104,1406.48,1.72258,1.05953,0.94599,0.88756,0.52294,0.61463,0.29106,1.96677,1.16062,0.99915,0.00079606,0.00079606,0.00079606
105,1419.79,1.70381,1.07193,0.94461,0.90326,0.51605,0.60217,0.2798,2.01306,1.21507,1.00263,0.00079408,0.00079408,0.00079408
106,1433.11,1.72259,1.08348,0.93764,0.87341,0.50459,0.60327,0.28491,2.04317,1.29134,1.01168,0.0007921,0.0007921,0.0007921
107,1446.43,1.65455,1.01219,0.94103,0.89436,0.52853,0.62287,0.29633,1.96761,1.15968,0.99322,0.00079012,0.00079012,0.00079012
108,1461.7,1.69985,1.04372,0.94915,0.89757,0.52832,0.61074,0.29246,1.97444,1.18213,1.00045,0.00078814,0.00078814,0.00078814
109,1475,1.70616,1.04214,0.94644,0.92286,0.52459,0.61564,0.28826,1.98296,1.15804,0.99866,0.00078616,0.00078616,0.00078616
110,1488.33,1.71178,1.05155,0.94912,0.87463,0.52926,0.61987,0.29453,1.95593,1.1585,0.99204,0.00078418,0.00078418,0.00078418
111,1501.67,1.66899,1.02561,0.94196,0.88625,0.52831,0.60571,0.28889,1.97723,1.19612,0.99379,0.0007822,0.0007822,0.0007822
112,1514.96,1.72069,1.08445,0.95039,0.90221,0.53152,0.62353,0.29475,1.9718,1.14554,0.99603,0.00078022,0.00078022,0.00078022
113,1528.26,1.67731,1.0138,0.93757,0.90119,0.52336,0.62785,0.29707,1.95594,1.15982,0.99445,0.00077824,0.00077824,0.00077824
114,1542.71,1.69095,1.04783,0.9502,0.91077,0.52243,0.6207,0.29553,1.96172,1.18402,0.99303,0.00077626,0.00077626,0.00077626
115,1556.05,1.68444,1.00265,0.93443,0.88351,0.53755,0.6332,0.29928,1.95319,1.16294,0.99109,0.00077428,0.00077428,0.00077428
116,1570.45,1.66209,1.02266,0.9329,0.89079,0.53116,0.63308,0.29233,1.99843,1.17565,1.00051,0.0007723,0.0007723,0.0007723
117,1583.72,1.68766,1.03815,0.94057,0.87532,0.54312,0.63232,0.30554,1.94005,1.15049,0.99083,0.00077032,0.00077032,0.00077032
118,1598.13,1.64135,1.01496,0.93172,0.86975,0.54535,0.63359,0.301,1.94922,1.1567,0.98738,0.00076834,0.00076834,0.00076834
119,1611.4,1.67482,1.02424,0.93176,0.88507,0.53937,0.62096,0.28546,2.02052,1.20306,1.00899,0.00076636,0.00076636,0.00076636
120,1624.72,1.63292,0.98695,0.93431,0.87419,0.53909,0.63012,0.29876,1.96082,1.182,0.99609,0.00076438,0.00076438,0.00076438
121,1638.04,1.61991,0.97657,0.92348,0.86847,0.53917,0.61446,0.2867,1.99195,1.20147,1.00574,0.0007624,0.0007624,0.0007624
122,1651.33,1.64927,1.0133,0.93203,0.88054,0.5284,0.62088,0.30117,1.97227,1.16721,0.99107,0.00076042,0.00076042,0.00076042
123,1664.71,1.6365,0.99841,0.93982,0.69824,0.44342,0.53313,0.21945,2.22325,1.47322,1.03737,0.00075844,0.00075844,0.00075844
124,1678.04,1.66473,1.02251,0.942,0.89681,0.55178,0.65028,0.30412,1.98265,1.1355,0.99718,0.00075646,0.00075646,0.00075646
125,1692.46,1.69571,1.03545,0.93584,0.87783,0.55873,0.65442,0.31872,1.95298,1.12451,0.98788,0.00075448,0.00075448,0.00075448
126,1706.91,1.64108,0.97761,0.9289,0.87651,0.56543,0.66795,0.3197,1.92174,1.09595,0.98335,0.0007525,0.0007525,0.0007525
127,1721.36,1.62754,0.98159,0.92567,0.86207,0.55107,0.63795,0.30353,1.96835,1.17166,0.98962,0.00075052,0.00075052,0.00075052
128,1734.63,1.6232,0.98293,0.92685,0.91932,0.53531,0.64382,0.30441,1.98994,1.15026,0.99504,0.00074854,0.00074854,0.00074854
129,1748.62,1.61528,0.97445,0.92882,0.90713,0.55493,0.66117,0.31871,1.9468,1.12453,0.99415,0.00074656,0.00074656,0.00074656
130,1761.96,1.65145,0.99481,0.93129,0.86648,0.55824,0.64999,0.31395,1.92532,1.13421,0.98932,0.00074458,0.00074458,0.00074458
131,1775.29,1.63117,0.98316,0.92957,0.86237,0.55845,0.64763,0.30312,1.98065,1.12199,0.99561,0.0007426,0.0007426,0.0007426
132,1788.61,1.64189,0.97502,0.91964,0.88476,0.55189,0.64633,0.30634,1.96737,1.15975,0.99479,0.00074062,0.00074062,0.00074062
133,1801.93,1.62952,0.9804,0.93298,0.84788,0.55458,0.64325,0.30243,1.98373,1.1595,0.99715,0.00073864,0.00073864,0.00073864
134,1815.24,1.65414,1.00125,0.93024,0.90025,0.54136,0.6587,0.3115,1.95877,1.12036,0.99475,0.00073666,0.00073666,0.00073666
135,1828.62,1.64792,0.98786,0.92796,0.83044,0.57084,0.66013,0.30514,1.9745,1.12836,0.99371,0.00073468,0.00073468,0.00073468
136,1842,1.65575,0.98403,0.93343,0.85029,0.54384,0.65204,0.31104,1.98694,1.15886,0.99316,0.0007327,0.0007327,0.0007327
137,1855.31,1.58828,0.93779,0.91681,0.87836,0.56168,0.65232,0.30729,1.95995,1.12399,0.99249,0.00073072,0.00073072,0.00073072
138,1868.67,1.60201,0.94212,0.92134,0.85524,0.57245,0.66293,0.3132,1.96319,1.1175,0.99,0.00072874,0.00072874,0.00072874
139,1882.93,1.61186,0.9476,0.929,0.89347,0.58155,0.67638,0.31528,1.96712,1.08077,0.99118,0.00072676,0.00072676,0.00072676
140,1897.42,1.63338,0.95183,0.92945,0.90536,0.5509,0.66938,0.32054,1.91509,1.10548,0.98238,0.00072478,0.00072478,0.00072478
141,1911.89,1.64842,0.99247,0.92874,0.89532,0.57143,0.67757,0.32513,1.92625,1.10712,0.97874,0.0007228,0.0007228,0.0007228
142,1927.23,1.61904,0.95222,0.92669,0.86652,0.56674,0.66307,0.31118,1.9682,1.11296,0.98683,0.00072082,0.00072082,0.00072082
143,1940.56,1.57538,0.92199,0.92332,0.87085,0.59189,0.68361,0.32688,1.91832,1.07929,0.9789,0.00071884,0.00071884,0.00071884
144,1954.98,1.54881,0.90654,0.91597,0.85123,0.59719,0.6963,0.32812,1.91359,1.08772,0.98032,0.00071686,0.00071686,0.00071686
145,1970.95,1.54924,0.92574,0.9227,0.89057,0.57694,0.68746,0.32467,1.94321,1.0615,0.98681,0.00071488,0.00071488,0.00071488
146,1984.47,1.57227,0.93437,0.91848,0.89264,0.57507,0.68866,0.33521,1.91288,1.08189,0.98417,0.0007129,0.0007129,0.0007129
147,1998.94,1.57885,0.92225,0.91989,0.88907,0.56884,0.68679,0.3261,1.92456,1.07047,0.9844,0.00071092,0.00071092,0.00071092
148,2012.26,1.58574,0.93304,0.92054,0.88525,0.56572,0.67547,0.32373,1.92903,1.09987,0.98634,0.00070894,0.00070894,0.00070894
149,2025.6,1.55072,0.91506,0.91674,0.87265,0.57098,0.67837,0.32217,1.93389,1.06696,0.99002,0.00070696,0.00070696,0.00070696
150,2039,1.55025,0.89952,0.90579,0.86899,0.59682,0.68741,0.32591,1.94192,1.07677,0.9874,0.00070498,0.00070498,0.00070498
151,2053.58,1.55866,0.91963,0.9107,0.90908,0.57549,0.69432,0.33728,1.90018,1.06381,0.98353,0.000703,0.000703,0.000703
152,2068.35,1.57328,0.90217,0.91734,0.88449,0.58178,0.68907,0.32856,1.91244,1.07301,0.98192,0.00070102,0.00070102,0.00070102
153,2086.02,1.52118,0.87947,0.90759,0.89037,0.58183,0.68854,0.32686,1.90909,1.07875,0.97809,0.00069904,0.00069904,0.00069904
