               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.069179,            0.019994,            0.010221,             0.67243,             0.39585,             0.39542,             0.12199,            0.071651,            0.015604,            0.012424,           0.0076722,           0.0076722,           0.0076722
                  89,            0.072547,            0.020642,           0.0096664,             0.69322,             0.41174,              0.4064,             0.13555,            0.070987,            0.015533,           0.0099708,           0.0076455,           0.0076455,           0.0076455
                  90,            0.068971,            0.019885,            0.010733,             0.66085,             0.41208,             0.42701,             0.14717,            0.067845,            0.015925,            0.009439,           0.0076187,           0.0076187,           0.0076187
                  91,             0.07424,            0.020431,            0.010836,             0.61751,             0.34052,             0.34937,            0.092687,             0.07292,             0.01729,           0.0093458,            0.007592,            0.007592,            0.007592
                  92,            0.067456,            0.019492,           0.0084103,             0.77611,             0.41644,             0.46657,             0.15701,            0.066647,            0.015404,            0.008718,           0.0075652,           0.0075652,           0.0075652
                  93,            0.071687,            0.019201,           0.0079702,             0.77378,              0.4357,             0.47461,             0.17009,            0.063985,            0.015546,           0.0067826,           0.0075385,           0.0075385,           0.0075385
                  94,            0.066693,            0.019043,           0.0075501,             0.81525,             0.46838,             0.53103,              0.1928,             0.06364,            0.014342,           0.0069908,           0.0075117,           0.0075117,           0.0075117
                  95,            0.066566,            0.019662,           0.0087286,             0.76057,             0.43412,             0.47935,             0.15955,            0.066069,            0.014576,           0.0076519,           0.0074849,           0.0074849,           0.0074849
                  96,            0.075481,            0.021679,            0.014918,             0.48983,             0.17654,              0.1643,            0.059685,            0.084348,            0.023198,            0.029377,           0.0074582,           0.0074582,           0.0074582
                  97,            0.073697,            0.022405,            0.014647,             0.70294,             0.02925,            0.013196,           0.0018665,              0.1014,            0.021659,            0.045562,           0.0074314,           0.0074314,           0.0074314
                  98,            0.072691,            0.022767,            0.014654,             0.37117,             0.11952,             0.11796,            0.029808,            0.084265,            0.023013,            0.029961,           0.0074047,           0.0074047,           0.0074047
                  99,            0.076989,            0.022025,            0.015618,             0.30883,            0.074081,            0.066358,            0.014533,            0.086427,            0.022961,            0.020752,           0.0073779,           0.0073779,           0.0073779
                 100,            0.072514,            0.021995,            0.014979,             0.30017,             0.17591,              0.1455,             0.03808,             0.08319,            0.018847,             0.01608,           0.0073512,           0.0073512,           0.0073512
                 101,            0.072745,            0.022134,            0.012878,             0.60185,             0.29626,             0.28263,            0.075277,            0.077585,            0.017853,            0.014519,           0.0073244,           0.0073244,           0.0073244
                 102,            0.083849,            0.026509,            0.024555,          3.4948e-05,          0.00073421,          1.7652e-05,          8.8262e-06,            0.098668,            0.031971,            0.059007,           0.0072977,           0.0072977,           0.0072977
                 103,            0.079597,             0.02485,            0.018252,                   0,                   0,                   0,                   0,            0.098802,            0.035587,            0.075141,           0.0072709,           0.0072709,           0.0072709
                 104,            0.075773,            0.023979,            0.013335,             0.51367,             0.12457,             0.10576,            0.032609,            0.083787,            0.021452,            0.041135,           0.0072441,           0.0072441,           0.0072441
                 105,            0.077433,            0.024786,            0.015845,              0.2697,             0.14705,             0.10601,            0.026088,            0.087074,            0.020245,            0.023297,           0.0072174,           0.0072174,           0.0072174
                 106,            0.077126,            0.023199,            0.013001,              0.6101,             0.32454,              0.3221,             0.11244,            0.074333,            0.018461,            0.016305,           0.0071906,           0.0071906,           0.0071906
                 107,            0.073662,            0.022739,            0.012452,             0.70071,             0.38683,             0.39448,             0.13795,            0.070588,            0.017277,            0.011603,           0.0071639,           0.0071639,           0.0071639
                 108,            0.071492,            0.022371,            0.010831,             0.75059,             0.39672,             0.42119,             0.14167,            0.068086,            0.015964,            0.011831,           0.0071371,           0.0071371,           0.0071371
                 109,            0.073092,             0.02159,           0.0099532,             0.70641,             0.21448,             0.25369,            0.082061,            0.077725,            0.018157,           0.0099001,           0.0071104,           0.0071104,           0.0071104
                 110,            0.073266,            0.021217,           0.0093911,             0.76652,             0.43025,             0.46905,             0.16552,            0.065984,            0.015769,           0.0093198,           0.0070836,           0.0070836,           0.0070836
                 111,            0.070505,            0.021081,           0.0096218,             0.79397,             0.40873,             0.47109,             0.16671,            0.065465,            0.015043,            0.009786,           0.0070569,           0.0070569,           0.0070569
                 112,              0.0699,             0.02105,           0.0095216,             0.78421,             0.40625,             0.47181,             0.15164,            0.065381,            0.015597,             0.01047,           0.0070301,           0.0070301,           0.0070301
                 113,            0.072155,            0.020654,           0.0094729,             0.81342,             0.43344,             0.50995,              0.1821,            0.061445,            0.014959,           0.0078405,           0.0070033,           0.0070033,           0.0070033
                 114,             0.06975,            0.020851,           0.0084002,             0.81796,              0.4321,             0.50388,             0.18332,            0.063027,            0.014878,           0.0085496,           0.0069766,           0.0069766,           0.0069766
                 115,             0.06694,            0.020254,           0.0077304,             0.79339,             0.42828,             0.49454,              0.1845,            0.066306,            0.015659,           0.0095556,           0.0069498,           0.0069498,           0.0069498
                 116,            0.065535,            0.020227,           0.0075614,             0.76595,             0.37008,             0.43278,             0.14798,            0.068416,            0.015267,           0.0061039,           0.0069231,           0.0069231,           0.0069231
                 117,            0.070254,             0.02046,           0.0085743,             0.68268,              0.3794,             0.40153,             0.14752,            0.071779,            0.017321,            0.010457,           0.0068963,           0.0068963,           0.0068963
                 118,             0.07127,            0.021898,           0.0088666,             0.73284,              0.3739,             0.40265,             0.11946,            0.068537,            0.015692,           0.0079848,           0.0068696,           0.0068696,           0.0068696
                 119,            0.070081,            0.021331,           0.0091606,             0.70325,             0.40589,             0.41544,             0.14879,            0.066552,            0.017201,            0.011661,           0.0068428,           0.0068428,           0.0068428
                 120,            0.069961,            0.021752,           0.0089104,             0.65504,             0.36283,             0.35241,             0.10287,            0.071496,            0.018028,           0.0094442,           0.0068161,           0.0068161,           0.0068161
                 121,            0.069253,            0.020015,           0.0079605,             0.81249,             0.42276,             0.48778,             0.17295,            0.064032,             0.01574,           0.0087668,           0.0067893,           0.0067893,           0.0067893
